year,pitcher_id,pitch_type,run_value_per_100,run_value,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2021,608716,CUKC,-0.2,0,46,0.279,0.419,0.327,20.8,28.3,17.8,0.23,0.359,0.282,50
2021,433589,CUKC,-1.8,-3,46,0.116,0.186,0.176,33.3,32.6,18.1,0.207,0.38,0.268,27.6
2021,571927,SL,2.6,5,46,0.302,0.558,0.426,21.1,17.4,16.3,0.222,0.345,0.275,28.6
2021,676265,FF,2.3,5,46,0.378,0.865,0.55,14.1,6.5,6.4,0.319,0.749,0.489,45.7
2021,657248,ST,1,2,46,0.273,0.409,0.312,33,41.3,28.4,0.261,0.416,0.306,20
2021,608566,SIFT,0.3,1,46,0.295,0.386,0.335,15.4,0,0,0.328,0.452,0.348,22.2
2021,605359,CH,2.9,4,46,0.341,0.683,0.439,30,30.4,25.9,0.216,0.333,0.264,31
2021,592346,CH,-4,-6,46,0.13,0.174,0.152,17.1,8.7,11.8,0.239,0.326,0.245,38.1
2021,450203,FC,1,3,46,0.273,0.545,0.361,24.6,4.3,7.7,0.274,0.559,0.363,26.2
2021,623454,FF,-0.8,-1,46,0.238,0.333,0.308,22.5,13,11.1,0.24,0.382,0.303,38.9
2021,605288,SL,0.1,0,46,0.25,0.455,0.316,28.6,17.4,15.1,0.215,0.34,0.257,13.9
2021,605138,FF,2.2,4,46,0.286,0.457,0.429,19.1,15.2,11.3,0.289,0.506,0.422,39.3
2021,605488,CH,-0.8,-2,46,0.146,0.22,0.217,48.2,39.1,24,0.165,0.23,0.228,21.7
2021,657248,FF,3.1,7,45,0.378,0.568,0.475,15.3,13.3,9,0.29,0.468,0.383,46.9
2021,667498,FF,2.3,3,45,0.306,0.528,0.408,9,8.9,8.9,0.325,0.518,0.416,54.5
2021,660365,SL,3.9,5,45,0.279,0.674,0.439,13.3,11.1,10,0.306,0.712,0.435,47.4
2021,641582,CH,2.7,4,45,0.318,0.705,0.433,28.9,24.4,15.1,0.285,0.634,0.389,33.3
2021,663978,CUKC,-1,-2,45,0.163,0.163,0.171,36,42.2,24.1,0.205,0.264,0.225,45.8
2021,622088,SL,-0.8,-1,45,0.15,0.25,0.23,30,24.4,19.6,0.203,0.389,0.299,27.6
2021,641302,SL,-3.5,-5,45,0.098,0.122,0.134,24.4,26.7,18.2,0.192,0.268,0.258,30
2021,543475,CH,-0.5,-1,45,0.227,0.386,0.292,24.7,11.1,16.1,0.282,0.409,0.309,33.3
2021,667463,CH,-5,-7,45,0.07,0.14,0.116,30.2,31.1,26.4,0.201,0.323,0.245,17.2
2021,665795,FF,0.9,2,45,0.229,0.429,0.372,18.2,22.2,31.3,0.338,0.682,0.489,64
2021,446321,SIFT,-0.2,0,45,0.278,0.333,0.356,18.8,15.6,25.9,0.276,0.311,0.347,27.6
2021,669952,CUKC,0.2,1,45,0.279,0.419,0.303,26.4,22.2,16.1,0.291,0.361,0.288,32.4
2021,571800,FF,-1.9,-3,45,0.25,0.306,0.327,17.3,8.9,10.8,0.295,0.389,0.4,51.5
2021,642083,SL,-0.4,-1,45,0.233,0.326,0.263,28.7,31.1,26.4,0.189,0.257,0.216,34.5
2021,606160,CH,0.8,1,45,0.262,0.405,0.314,24.1,22.2,15.4,0.225,0.298,0.258,37.5
2021,527048,FF,0.2,1,45,0.25,0.477,0.337,17.1,22.2,13.9,0.251,0.513,0.327,35.3
2021,676969,CUKC,4.2,7,45,0.27,0.378,0.341,23.7,31.1,16.3,0.295,0.435,0.379,50
2021,445276,SL,-1.3,-2,45,0.093,0.209,0.151,40.3,44.4,28.2,0.117,0.176,0.15,30.4
2021,676684,CH,3.4,4,44,0.244,0.415,0.33,19.4,20.5,17.3,0.251,0.409,0.311,28.1
2021,571656,CH,2,4,44,0.263,0.447,0.378,33.3,25,19.6,0.268,0.495,0.374,48.1
2021,663992,SL,-3.9,-6,44,0.14,0.279,0.189,32.2,29.5,20.6,0.152,0.275,0.196,26.7
2021,592717,CUKC,-0.7,-1,44,0.209,0.233,0.208,32.1,25,23.4,0.218,0.268,0.224,31.3
2021,642073,SL,-0.3,0,44,0.231,0.385,0.326,23.6,25,25,0.227,0.36,0.293,17.2
2021,605513,SIFT,-0.3,0,44,0.225,0.325,0.285,7,9.1,12.9,0.215,0.343,0.285,32.4
2021,657053,CUKC,1.3,3,44,0.189,0.378,0.313,44.6,38.6,25.4,0.187,0.351,0.303,35
2021,642528,CUKC,-3.2,-7,44,0.098,0.098,0.145,50,38.6,22.1,0.09,0.107,0.146,12.5
2021,593974,SIFT,0.2,0,44,0.256,0.282,0.353,21.1,15.9,21.2,0.299,0.409,0.354,25
2021,622253,CH,-2,-3,44,0.154,0.359,0.268,39.3,34.1,20,0.158,0.295,0.25,29.2
2021,641907,CUKC,0.8,1,44,0.308,0.359,0.341,35.4,31.8,23.7,0.235,0.313,0.29,40
2021,500779,CH,4,7,44,0.342,0.474,0.423,36.7,29.5,23.2,0.294,0.49,0.383,36
2021,657277,FF,0.9,2,44,0.257,0.314,0.335,21,27.3,15.8,0.23,0.313,0.321,41.7
2021,607625,SIFT,2.4,4,44,0.286,0.457,0.417,18.1,22.7,21.7,0.274,0.404,0.376,44
2021,543507,CH,2.1,3,44,0.341,0.636,0.414,33.3,20.5,16.7,0.25,0.404,0.28,31.4
2021,621237,FC,-2.4,-4,44,0.049,0.049,0.109,66.2,63.6,31.1,0.059,0.082,0.104,23.1
2021,595345,FF,0.1,0,44,0.242,0.455,0.395,19.3,18.2,13.8,0.256,0.514,0.416,64
2021,676879,SL,-2.2,-4,44,0.077,0.154,0.15,42,54.5,35.8,0.079,0.151,0.159,31.3
2021,670280,CUKC,-2.2,-5,44,0.128,0.282,0.215,46.8,43.2,27.9,0.179,0.287,0.24,19
2021,594987,SIFT,-4.4,-7,44,0.119,0.119,0.155,13.1,31.8,25.9,0.179,0.201,0.194,28.6
2021,669203,CH,0.4,1,43,0.186,0.209,0.18,45.9,37.2,29.1,0.186,0.263,0.194,18.5
2021,670955,CH,-1.8,-3,43,0.222,0.222,0.271,34.6,30.2,24.5,0.24,0.294,0.3,33.3
2021,594056,FF,1.2,2,43,0.389,0.5,0.376,12.3,4.7,8.3,0.383,0.568,0.461,44.7
2021,674944,SL,1.1,1,43,0.317,0.463,0.374,16.1,18.6,24.2,0.246,0.341,0.274,27.3
2021,605154,SL,3.8,6,43,0.375,0.8,0.51,15.7,14,10.9,0.284,0.538,0.353,31.4
2021,608334,FF,3.4,6,43,0.419,0.774,0.559,17.9,9.3,11.8,0.361,0.682,0.512,51.9
2021,656546,CH,-0.1,0,43,0.297,0.351,0.344,38.1,14,13.6,0.289,0.397,0.354,38.7
2021,643615,SIFT,0.4,1,43,0.278,0.472,0.423,13.6,7,7.3,0.313,0.569,0.429,48.5
2021,593423,FC,0.2,0,43,0.25,0.325,0.308,24.4,11.6,9.4,0.294,0.428,0.334,44.4
2021,621107,FF,-0.4,-1,43,0.263,0.421,0.341,31.5,25.6,17.7,0.221,0.324,0.288,37
2021,592346,FC,1.4,2,43,0.263,0.421,0.324,18.3,16.3,11.7,0.275,0.375,0.317,43.8
2021,608328,SL,0.8,1,43,0.333,0.538,0.402,35.2,25.6,18.6,0.267,0.417,0.332,39.3
2021,571871,SL,4.1,6,43,0.366,0.585,0.442,20.3,18.6,19.5,0.314,0.458,0.35,42.4
2021,592866,CH,5.2,8,43,0.282,0.538,0.437,25,27.9,18.5,0.252,0.429,0.343,37
2021,641312,FF,5.9,9,43,0.359,0.718,0.51,23,14,20,0.286,0.58,0.395,45.5
2021,519443,FF,2.4,4,43,0.364,0.697,0.507,22.4,18.6,18.6,0.289,0.513,0.423,64
2021,666159,CH,0.4,1,43,0.293,0.488,0.35,12,2.3,3.7,0.359,0.579,0.411,47.5
2021,642701,CH,2.5,5,43,0.293,0.439,0.334,39.8,30.2,20.3,0.204,0.275,0.23,17.9
2021,595939,SL,-1,-1,43,0.278,0.361,0.348,30.6,25.6,21.6,0.298,0.421,0.371,64
2021,502327,CH,-0.4,0,43,0.268,0.415,0.313,26.1,18.6,15.7,0.223,0.3,0.249,30.3
2021,650893,CUKC,2.1,5,43,0.3,0.375,0.345,30.4,30.2,20,0.244,0.351,0.285,37
2021,641632,FF,-0.1,0,43,0.324,0.459,0.374,21.3,16.3,17.9,0.332,0.531,0.399,35.5
2021,670955,SIFT,5,8,43,0.294,0.647,0.423,22.8,23.3,21.3,0.23,0.548,0.369,42.9
2021,519076,SL,-4,-7,43,0.029,0.029,0.151,40.7,37.2,27.1,0.089,0.133,0.207,15.8
2021,608349,CUKC,-1.8,-3,43,0.186,0.233,0.188,28.6,27.9,20,0.21,0.306,0.221,16.1
2021,667376,FF,3,5,42,0.441,0.882,0.587,25.5,7.1,7.1,0.418,0.847,0.546,48.5
2021,677651,CUKC,1,2,42,0.179,0.385,0.286,36.2,40.5,35.4,0.186,0.341,0.273,36.4
2021,622088,SIFT,0.2,0,42,0.242,0.424,0.374,30,28.6,20,0.247,0.416,0.373,61.9
2021,665645,FF,-3.2,-5,42,0.243,0.27,0.257,29.5,21.4,23.7,0.231,0.387,0.31,23.3
2021,668687,FC,1.5,3,42,0.214,0.464,0.406,25.4,14.3,17.1,0.271,0.556,0.461,30.4
2021,656302,CH,-1.6,-4,42,0.205,0.308,0.239,47.7,42.9,25.4,0.157,0.245,0.195,13.6
2021,573009,CUKC,-1.6,-3,42,0.256,0.41,0.281,36.6,35.7,21.7,0.221,0.303,0.232,38.5
2021,669145,SL,-2.3,-5,42,0.225,0.25,0.235,36.8,35.7,22.7,0.215,0.275,0.236,28
2021,669214,SL,0.4,1,42,0.308,0.487,0.371,23.3,19,15.7,0.273,0.331,0.293,34.4
2021,657044,SIFT,0.3,1,42,0.308,0.436,0.371,14.6,2.4,16.7,0.307,0.493,0.368,36.8
2021,533167,FF,0.6,2,42,0.361,0.694,0.516,18.6,7.1,6.5,0.361,0.808,0.516,51.5
2021,685503,FF,2.9,6,42,0.412,0.912,0.58,6.3,7.1,7.7,0.443,1.046,0.633,67.7
2021,664092,SL,1.5,2,42,0.333,0.538,0.396,44.1,35.7,28.3,0.263,0.345,0.296,29.2
2021,664042,FF,-1.2,-2,42,0.167,0.222,0.245,25.7,19,17,0.2,0.364,0.303,35.7
2021,622503,FF,0.5,1,42,0.306,0.611,0.431,13.4,14.3,13.3,0.331,0.677,0.464,50
2021,606303,SIFT,1.2,2,42,0.297,0.405,0.362,14,7.1,10,0.245,0.325,0.303,32.4
2021,605154,FF,-0.6,-1,42,0.256,0.308,0.293,30.7,38.1,26.2,0.204,0.274,0.229,41.7
2021,465657,CH,1.5,1,41,0.205,0.462,0.299,43.4,41.5,30.9,0.18,0.323,0.236,45.5
2021,656212,SL,0.7,1,41,0.243,0.351,0.284,24.7,24.4,16.4,0.207,0.349,0.266,35.7
2021,488748,FF,3.4,5,41,0.355,0.774,0.51,16.9,12.2,18.5,0.277,0.538,0.428,59.3
2021,666159,CUKC,-1.1,-2,41,0.175,0.425,0.276,16.2,24.4,19.2,0.22,0.441,0.305,33.3
2021,664157,FF,0,0,41,0.161,0.29,0.338,21.6,9.8,10,0.198,0.388,0.358,33.3
2021,664714,FF,-1.8,-3,41,0.25,0.444,0.319,25.5,31.7,22.4,0.219,0.456,0.314,40
2021,519076,FF,-1.6,-3,41,0.171,0.229,0.24,25.4,31.7,34.2,0.135,0.21,0.215,34.8
2021,666201,CH,1.4,2,41,0.256,0.462,0.346,13,12.2,13.2,0.282,0.46,0.338,32.4
2021,664776,SIFT,0.6,1,41,0.233,0.433,0.395,16.9,22,15.8,0.231,0.375,0.379,42.9
2021,641907,SIFT,-1.2,-2,41,0.25,0.389,0.371,8.7,4.9,8.3,0.36,0.486,0.409,47.1
2021,592773,SL,-1.7,-4,41,0.105,0.184,0.166,48.5,46.3,30.2,0.103,0.217,0.178,21.1
2021,571946,FF,3.1,5,41,0.29,0.516,0.43,22.1,12.2,10,0.293,0.468,0.415,42.3
2021,592351,CH,0.8,2,41,0.263,0.579,0.36,19,9.8,12.1,0.308,0.51,0.363,31.4
2021,547179,FF,-0.8,-1,41,0.211,0.342,0.243,20.6,29.3,17.6,0.202,0.318,0.228,50
2021,453265,SL,-2.6,-6,41,0.098,0.122,0.118,41.6,43.9,27.7,0.139,0.174,0.139,13
2021,608328,CUKC,-0.5,-1,41,0.216,0.405,0.305,24.2,22,15.8,0.212,0.417,0.306,39.3
2021,664208,SL,0.9,2,41,0.378,0.541,0.41,30.5,19.5,23.5,0.238,0.424,0.309,40
2021,598286,CH,1.2,1,41,0.297,0.459,0.345,26.8,22,20.9,0.274,0.427,0.339,37.9
2021,656232,SIFT,-0.6,-1,41,0.25,0.306,0.305,10,7.3,16.7,0.303,0.359,0.324,23.5
2021,642547,CH,0.7,2,41,0.25,0.4,0.311,30.7,19.5,20,0.208,0.305,0.233,31.3
2021,595411,SIFT,1.9,3,41,0.29,0.355,0.407,19,17.1,29.2,0.237,0.32,0.353,29.2
2021,641771,SIFT,2.8,5,41,0.346,0.538,0.458,6.3,0,0,0.334,0.54,0.468,37.9
2021,592612,FC,-3.3,-5,41,0.222,0.333,0.296,20.8,12.2,17.9,0.225,0.329,0.297,35.5
2021,451584,CUKC,2.2,3,41,0.263,0.421,0.328,26.9,24.4,17.2,0.284,0.507,0.361,48.3
2021,641447,FF,2.5,3,40,0.297,0.568,0.435,15.9,12.5,12.5,0.346,0.609,0.427,43.8
2021,664141,CUKC,2.1,4,40,0.243,0.432,0.341,30.9,15,12,0.236,0.327,0.279,32.3
2021,605242,FF,-1,-2,40,0.2,0.457,0.326,30.7,27.5,17.2,0.264,0.543,0.383,41.7
2021,622088,CUKC,-4.1,-7,40,0.077,0.103,0.094,41.2,47.5,30.2,0.153,0.255,0.189,25
2021,656794,FC,-1.9,-3,40,0.184,0.237,0.21,35.4,37.5,22.1,0.202,0.234,0.219,26.1
2021,641771,CUKC,0.9,1,40,0.211,0.368,0.269,24.1,27.5,16.4,0.223,0.342,0.264,40.7
2021,461325,CH,0.8,1,40,0.343,0.571,0.429,22.4,10,20,0.325,0.54,0.408,29
2021,621249,SIFT,1.9,2,40,0.429,0.771,0.555,12.5,5,9.1,0.359,0.519,0.421,27.3
2021,592473,SIFT,3.3,4,40,0.353,0.471,0.45,10.5,7.5,11.5,0.258,0.325,0.315,28.1
2021,668687,CUKC,-2.1,-3,40,0.184,0.421,0.258,33.3,37.5,29.4,0.227,0.492,0.302,41.7
2021,669424,FF,-0.1,0,40,0.303,0.485,0.384,15.3,15,18.2,0.263,0.435,0.35,39.3
2021,453281,FF,-3.1,-4,40,0.189,0.351,0.254,10.7,10,11.8,0.276,0.519,0.353,35.3
2021,622075,ST,1.6,3,40,0.194,0.361,0.286,44.9,42.5,29.3,0.201,0.32,0.273,30
2021,593604,FF,0.3,0,40,0.273,0.455,0.372,24.2,25,27.8,0.253,0.497,0.375,25
2021,641907,FF,-0.7,-1,40,0.243,0.405,0.317,25,32.5,24.1,0.215,0.366,0.281,45.8
2021,596112,CUKC,-2.2,-4,40,0.143,0.143,0.223,38.8,37.5,29.4,0.161,0.229,0.233,30
2021,640448,FS,1.3,2,40,0.222,0.361,0.34,31.2,22.5,16.4,0.226,0.422,0.317,29.6
2021,641394,CH,-0.9,-1,40,0.167,0.306,0.262,42.4,35,25.5,0.2,0.328,0.262,30.4
2021,571945,FF,-1.6,-3,40,0.167,0.278,0.217,17.6,17.5,10.3,0.279,0.475,0.34,32.3
2021,663738,CH,3.9,8,40,0.368,0.658,0.449,33.3,10,7.4,0.231,0.354,0.273,32.4
2021,598287,CUKC,-0.1,0,40,0.162,0.351,0.256,23.8,17.5,17.5,0.214,0.364,0.274,25.8
2021,676606,FF,1.7,3,40,0.235,0.324,0.334,15.5,25,16.1,0.242,0.378,0.33,41.7
2021,595465,FF,3.2,5,40,0.172,0.345,0.378,26.1,30,19.7,0.151,0.263,0.31,44.4
2021,453265,SIFT,-0.5,-1,40,0.278,0.444,0.35,13,7.5,10.7,0.322,0.557,0.406,45.5
2021,669674,CH,-2,-3,40,0.222,0.306,0.276,29.6,17.5,13.5,0.242,0.312,0.287,10.3
2021,660546,CH,1.5,2,40,0.263,0.5,0.343,20.3,17.5,20,0.291,0.49,0.352,32.3
2021,656353,SL,-2.8,-3,40,0.118,0.206,0.192,35.7,27.5,26.2,0.226,0.344,0.289,28
2021,572070,CH,-0.1,0,40,0.308,0.359,0.313,26.4,20,26.7,0.279,0.329,0.278,29
2021,672578,FS,2.2,3,39,0.211,0.316,0.24,24.7,20.5,11.3,0.184,0.34,0.235,20
2021,676220,SIFT,-0.4,-1,39,0.194,0.355,0.31,27.7,23.1,20.9,0.238,0.415,0.344,39.1
2021,543606,SL,0.6,1,39,0.189,0.486,0.289,22,17.9,15.9,0.259,0.606,0.368,41.9
2021,592866,SIFT,-0.3,0,39,0.316,0.5,0.36,18.5,5.1,9.5,0.307,0.474,0.347,50
2021,608652,FF,1.5,3,39,0.394,0.606,0.472,15.3,7.7,8.8,0.419,0.692,0.507,56.7
2021,669160,SIFT,0.6,1,39,0.306,0.583,0.447,21.1,12.8,23.8,0.308,0.549,0.391,35.5
2021,622608,CH,0.3,1,39,0.243,0.459,0.34,26.1,7.7,15.8,0.252,0.482,0.327,44.1
2021,669145,CUKC,-2.8,-4,39,0.139,0.167,0.178,42.2,46.2,27.7,0.205,0.26,0.24,55.6
2021,541640,FC,-0.8,-1,39,0.222,0.306,0.249,17.8,15.4,14.3,0.232,0.389,0.282,29
2021,502239,CUKC,2.8,4,39,0.27,0.378,0.286,23.7,23.1,16.4,0.263,0.36,0.279,41.4
2021,643377,CH,4.6,9,39,0.333,0.694,0.474,24.7,7.7,5.9,0.31,0.57,0.398,48.5
2021,660853,SL,2.3,3,39,0.216,0.432,0.295,38.5,33.3,24.1,0.232,0.389,0.286,33.3
2021,465657,SL,-0.8,-1,39,0.257,0.314,0.279,24.6,25.6,26.3,0.216,0.266,0.242,30.8
2021,502042,SL,0.4,0,39,0.243,0.351,0.304,38.6,33.3,22.8,0.27,0.495,0.342,45.8
2021,660761,SIFT,-1.3,-2,39,0.242,0.273,0.301,6.7,0,0,0.3,0.361,0.357,30.3
2021,656266,SL,0.6,1,39,0.171,0.429,0.299,43.3,33.3,26,0.176,0.352,0.266,21.7
2021,596071,CH,0.1,0,39,0.235,0.441,0.36,40.4,28.2,22.9,0.231,0.368,0.315,34.8
2021,452657,CUKC,0.8,2,39,0.231,0.462,0.337,35.3,23.1,13,0.206,0.373,0.245,30
2021,608032,SL,1.1,2,39,0.324,0.514,0.383,29.7,17.9,16.3,0.282,0.419,0.316,38.7
2021,642152,CH,-2.6,-4,39,0.132,0.158,0.142,41.3,35.9,34.1,0.162,0.186,0.167,16.7
2021,605200,CUKC,1.1,2,39,0.289,0.421,0.318,20.3,15.4,21.4,0.293,0.416,0.315,31.3
2021,641632,SL,1.9,3,39,0.361,0.528,0.408,42.3,23.1,17.3,0.279,0.457,0.343,37
2021,543056,FF,0,0,38,0.306,0.528,0.374,12.5,15.8,21.4,0.284,0.512,0.359,43.3
2021,664074,CUKC,4.1,5,38,0.314,0.571,0.363,29.9,28.9,22,0.247,0.406,0.313,30.8
2021,519043,CUKC,1.6,3,38,0.229,0.371,0.316,15.7,18.4,13.2,0.228,0.374,0.293,35.7
2021,592791,SIFT,-1.2,-2,38,0.25,0.313,0.342,16.7,5.3,15.4,0.255,0.331,0.323,20
2021,523260,CH,1.8,2,38,0.167,0.361,0.292,26.8,39.5,20.3,0.131,0.23,0.184,14.3
2021,676477,SL,-3.6,-7,38,0.216,0.297,0.236,39.2,34.2,22.4,0.211,0.289,0.229,33.3
2021,605276,SL,5.9,8,38,0.444,0.972,0.579,32.4,21.1,19.5,0.311,0.637,0.408,48.3
2021,605195,FF,0,0,38,0.091,0.136,0.351,20,7.9,18.8,0.24,0.481,0.471,21.1
2021,543045,FF,-0.6,-1,38,0.25,0.531,0.391,20.7,21.1,17.8,0.2,0.353,0.299,40
2021,519242,CH,3.4,5,38,0.432,0.649,0.521,23.5,7.9,10.7,0.33,0.466,0.357,26.5
2021,650911,SIFT,-0.2,0,38,0.419,0.516,0.451,9.2,10.5,12.9,0.243,0.323,0.309,37.9
2021,605441,SIFT,-0.6,-1,38,0.194,0.29,0.299,20.6,7.9,13,0.254,0.404,0.358,46.4
2021,572888,SIFT,3.7,6,38,0.433,0.8,0.561,3.6,5.3,6.1,0.286,0.575,0.433,50
2021,608371,CUKC,-0.1,0,38,0.323,0.452,0.386,40.8,44.7,34.7,0.235,0.339,0.313,53.3
2021,657006,SL,-0.2,0,38,0.182,0.394,0.301,29.7,28.9,13.3,0.234,0.425,0.332,45.5
2021,501925,FF,2.8,4,38,0.353,0.588,0.416,17.2,23.7,14.3,0.267,0.453,0.329,34.6
2021,677865,FC,-2.6,-4,38,0.219,0.219,0.265,15.8,7.9,10.3,0.275,0.344,0.327,36.7
2021,573009,CH,-0.9,-1,38,0.229,0.343,0.311,35.6,13.2,11.6,0.233,0.339,0.278,29
2021,668678,FC,-0.2,0,38,0.361,0.556,0.412,15.1,7.9,11.5,0.28,0.468,0.339,45.5
2021,621219,CUKC,2.7,5,38,0.417,0.611,0.451,18.4,10.5,9.5,0.306,0.497,0.351,24.2
2021,621248,SIFT,-0.2,0,37,0.344,0.563,0.431,13.8,8.1,10.7,0.325,0.481,0.394,48.3
2021,640470,CH,-2.8,-4,37,0.135,0.243,0.161,31.4,24.3,18,0.212,0.389,0.255,14.3
2021,593833,CH,3.3,4,37,0.286,0.486,0.35,30.8,16.2,16.2,0.296,0.519,0.363,34.5
2021,592716,CH,-1.3,-2,37,0.182,0.333,0.295,38,27,18.9,0.189,0.352,0.281,39.1
2021,518633,CH,-0.9,-1,37,0.194,0.361,0.247,37.3,21.6,21.6,0.253,0.452,0.309,28.6
2021,667725,FF,-4.3,-5,37,0.034,0.138,0.186,10.7,13.5,16.1,0.137,0.323,0.282,32
2021,502171,CUKC,-0.8,-2,37,0.222,0.333,0.251,29.5,16.2,16.7,0.279,0.328,0.279,53.3
2021,605151,CUKC,4.6,7,37,0.371,0.486,0.423,9.5,10.8,8.9,0.28,0.417,0.328,40.6
2021,605525,SL,1.6,3,37,0.257,0.4,0.305,28.9,24.3,16.1,0.203,0.26,0.227,30.8
2021,664054,FF,1.6,2,37,0.308,0.462,0.428,26.6,24.3,29,0.252,0.383,0.396,31.6
2021,669294,SL,1.7,2,37,0.241,0.276,0.346,33.8,21.6,26.7,0.219,0.29,0.314,27.3
2021,622608,CUKC,0.1,0,37,0.314,0.371,0.343,28.2,18.9,14.9,0.312,0.439,0.363,32.1
2021,675921,FC,1.7,2,37,0.343,0.6,0.424,19.4,8.1,9.4,0.332,0.556,0.376,27.3
2021,656353,FF,0.8,1,37,0.303,0.576,0.431,15.7,13.5,17.9,0.342,0.74,0.479,50
2021,608723,FC,0.3,0,37,0.156,0.188,0.226,36.2,24.3,20.9,0.225,0.274,0.285,17.4
2021,607391,FC,1.5,2,37,0.323,0.613,0.424,29.1,13.5,17.9,0.31,0.602,0.416,29.6
2021,683232,CUKC,4,6,36,0.306,0.5,0.356,20.4,27.8,17.2,0.25,0.401,0.278,23.1
2021,672282,SL,-1.3,-1,36,0.235,0.353,0.279,29.1,30.6,35.5,0.177,0.283,0.224,26.1
2021,681806,FC,3.4,5,36,0.235,0.529,0.34,30.1,38.9,38.9,0.204,0.421,0.283,40
2021,592791,CH,2.7,4,36,0.25,0.563,0.379,23.6,16.7,24,0.285,0.565,0.395,34.6
2021,605397,SIFT,1.5,2,36,0.29,0.484,0.382,15.3,8.3,10.7,0.276,0.496,0.382,39.3
2021,656793,CH,0.2,0,36,0.172,0.276,0.251,29,33.3,25.5,0.173,0.225,0.255,31.6
2021,600921,SL,-0.2,0,36,0.156,0.25,0.282,19.2,19.4,20,0.225,0.268,0.272,24
2021,528748,FF,0.5,1,36,0.222,0.407,0.366,13.3,8.3,6.3,0.296,0.476,0.413,40
2021,670090,SIFT,3,3,36,0.344,0.438,0.388,11.8,11.1,20,0.318,0.397,0.355,31
2021,572888,FC,-1.7,-2,36,0.207,0.31,0.317,27.5,19.4,17.9,0.191,0.278,0.298,36.4
2021,676684,SL,3.7,5,36,0.448,0.586,0.481,31.5,13.9,10.9,0.391,0.502,0.428,40
2021,605507,CH,-1.1,-2,36,0.176,0.294,0.229,43.4,25,20.9,0.23,0.338,0.27,40
2021,545333,SIFT,-3.5,-4,36,0.147,0.176,0.174,15.8,47.2,35.4,0.141,0.179,0.17,23.5
2021,664076,SL,-1,-2,36,0.172,0.276,0.292,42.6,47.2,27.4,0.127,0.176,0.241,41.7
2021,472551,SIFT,-2.1,-3,36,0.242,0.364,0.322,9,0,0,0.28,0.339,0.309,33.3
2021,664285,FF,2,2,36,0.35,0.6,0.536,10.3,8.3,20,0.256,0.451,0.478,64.7
2021,643778,FF,4.2,6,36,0.333,0.444,0.454,21.4,19.4,13,0.279,0.402,0.393,60
2021,592288,SIFT,-0.2,0,36,0.188,0.375,0.314,7.5,25,30,0.239,0.414,0.323,34.8
2021,657093,CUKC,5.1,8,36,0.382,0.765,0.524,26.1,19.4,12.3,0.327,0.673,0.449,39.3
2021,607391,SL,-2.6,-3,36,0.176,0.176,0.189,39.4,33.3,21.4,0.196,0.279,0.244,30.4
2021,656232,SL,4.1,6,36,0.265,0.676,0.386,35.9,33.3,24,0.212,0.526,0.313,30.4
2021,649144,SL,-3.1,-4,36,0.229,0.314,0.249,23.9,16.7,17.1,0.312,0.497,0.355,41.4
2021,608650,FC,-3.5,-5,36,0.171,0.229,0.189,22.1,25,18,0.242,0.31,0.253,30.8
2021,676477,FF,-3.4,-4,36,0.061,0.242,0.169,37.9,50,31,0.116,0.272,0.207,40
2021,685503,SL,1.1,1,36,0.242,0.576,0.36,16.9,11.1,8.9,0.242,0.477,0.33,43.3
2021,670456,SL,0.8,1,36,0.212,0.242,0.268,30.4,27.8,18.2,0.19,0.232,0.227,39.1
2021,655889,SIFT,3.2,4,36,0.267,0.4,0.407,9.4,2.8,4.8,0.271,0.378,0.353,31
2021,664054,SL,-1.2,-2,36,0.176,0.265,0.218,50.6,47.2,31.5,0.164,0.3,0.224,47.1
2021,452027,FF,3.6,4,35,0.258,0.677,0.421,8.6,22.9,14.8,0.296,0.667,0.435,34.8
2021,605138,FC,0.9,1,35,0.258,0.484,0.359,28.6,25.7,20.9,0.164,0.275,0.247,31.8
2021,458676,FF,-1.6,-2,35,0.3,0.433,0.371,22.6,28.6,24.4,0.262,0.412,0.346,55
2021,676424,FF,-2.6,-3,35,0.25,0.344,0.284,14.3,11.4,11.1,0.307,0.431,0.339,37.9
2021,571670,SL,1.3,2,35,0.364,0.515,0.4,25,8.6,10.3,0.309,0.456,0.352,33.3
2021,664199,CH,-3.3,-4,35,0.182,0.212,0.21,16.4,8.6,10.7,0.24,0.395,0.298,33.3
2021,605541,FF,-2.2,-3,35,0.226,0.323,0.29,19.1,14.3,13.9,0.186,0.264,0.252,30.8
2021,621248,SL,-2,-3,35,0.118,0.265,0.174,30.6,40,22.2,0.138,0.23,0.169,25
2021,664045,SL,-0.6,-1,35,0.176,0.441,0.269,24.5,11.4,11.1,0.197,0.381,0.255,26.7
2021,572143,CUKC,-0.5,-1,35,0.265,0.412,0.283,10.9,14.3,16.7,0.305,0.416,0.305,50
2021,621057,FC,0.9,1,35,0.313,0.531,0.39,20.6,14.3,16.7,0.327,0.548,0.401,70.4
2021,656620,FF,1.1,1,35,0.313,0.375,0.337,18.8,11.4,12.1,0.236,0.324,0.281,53.6
2021,596071,FF,0.2,0,35,0.29,0.387,0.341,14.3,8.6,8.1,0.282,0.463,0.36,39.3
